Date,Close,High,Low,Open,Volume
2020-07-01,9.498157501220703,9.543755254372563,9.381548801536931,9.488938719659828,326648000
2020-07-02,9.580129623413086,9.70496094581411,9.546242843856831,9.606789846676111,364056000
2020-07-06,9.80637264251709,9.875640384097007,9.680046173855771,9.709198582083413,315892000
2020-07-07,9.838766098022461,10.03635351682061,9.81783635508454,9.913017260082748,357800000
2020-07-08,10.181863784790039,10.19083448771981,9.932201081128547,9.96035642783184,365480000
2020-07-09,10.473883628845215,10.53467966591517,10.199303925315359,10.345564003615122,494548000
2020-07-10,10.444232940673828,10.619644469216341,10.344068660721797,10.55336697172099,497676000
2020-07-13,10.018658638000488,10.756185576402736,9.991499409474397,10.559595305692305,457076000
2020-07-14,10.342324256896973,10.367988370836883,9.752800521431915,10.041333369102032,542676000
2020-07-15,10.19307804107666,10.398140087034678,10.022150864484605,10.379453496336746,403984000
2020-07-16,10.100885391235352,10.172644356689387,9.862434655691096,9.981535509582216,344964000
2020-07-17,10.167412757873535,10.214255644148915,10.05404333514164,10.191332731820053,266284000
2020-07-20,10.475627899169922,10.496059580431382,10.122810707249148,10.239918382391592,284852000
2020-07-21,10.293990135192871,10.524717269225137,10.252379676220675,10.477873423915035,277036000
2020-07-22,10.403867721557617,10.56707022385117,10.257109603158328,10.332855851427313,367292000
2020-07-23,10.095902442932129,10.511757913653256,9.997731322444672,10.415081910293424,411660000
2020-07-24,10.160435676574707,10.330116735868573,9.744331183309702,9.842003296535323,473292000
2020-07-27,10.386676788330078,10.406858491880413,10.18360701014886,10.19805917435,292132000
2020-07-28,10.181364059448242,10.347307779118024,10.175135514559727,10.339584117319752,271636000
2020-07-29,10.430530548095703,10.481110751976058,10.312426746284986,10.356030370319775,284508000
2020-07-30,10.578534126281738,10.587503878305732,10.260848834558969,10.340332414431229,308880000
2020-07-31,10.579280853271484,10.73052434521715,10.398137872090295,10.527952620518944,386080000
2020-08-03,10.973458290100098,11.061662581715732,10.679443984714649,10.696636403024582,412720000
2020-08-04,11.190231323242188,11.190231323242188,10.869556790574324,11.013075655293777,310336000
2020-08-05,11.24903678894043,11.333752811688306,11.128939810153922,11.206430225019636,249924000
2020-08-06,11.297621726989746,11.320046580338172,11.141395787272014,11.31182391232998,244316000
2020-08-07,11.162075996398926,11.466306144698953,11.000617629808353,11.274698313590116,342516000
2020-08-10,11.127691268920898,11.370128324169226,10.820221856086334,11.296376193877698,427796000
2020-08-11,10.813746452331543,11.099538153127495,10.759677007204086,11.036747983058149,354512000
2020-08-12,11.402021408081055,11.428681631902457,10.921631719947081,10.954023383379273,464412000
2020-08-13,11.404763221740723,11.682582200872133,11.317805009675435,11.507418736974273,374460000
2020-08-14,11.525358200073242,11.665637805493732,11.402271013381,11.491471418090741,366436000
2020-08-17,12.295777320861816,12.368284326904558,11.777764359136203,11.811650197220596,621300000
2020-08-18,12.219781875610352,12.454246285161183,12.045865434736124,12.408399510034563,503448000
2020-08-19,12.097938537597656,12.273848118963732,12.057573232548004,12.255410561571033,622624000
2020-08-20,12.100431442260742,12.33364975196691,11.839057786602936,11.934986705835776,921388000
2020-08-21,12.641119003295898,12.765950349767973,12.15449973646008,12.160978260357576,999868000
2020-08-24,12.67774486541748,12.869352704681733,12.465705345293538,12.840698355831849,490564000
2020-08-25,12.7073974609375,12.718609414227746,12.531735922155136,12.588545623427148,289076000
2020-08-26,12.73031997680664,12.825500864865182,12.635388116526201,12.75648215082287,321244000
2020-08-27,12.586050987243652,12.80706023589306,12.524506923240896,12.738788621542634,317604000
2020-08-28,13.103816986083984,13.104066013844308,12.600255290566448,12.632646958673693,537160000
2020-08-31,13.329809188842773,13.529638751359306,12.99418441341534,13.138699399567772,500840000
2020-09-01,13.778937339782715,13.951161114147387,13.395607023063693,13.438974582148031,511316000
2020-09-02,14.302838325500488,14.681931051636386,13.857696425651804,14.659000334746768,874012000
2020-09-03,12.97589111328125,13.842246042871079,12.839557052251902,13.786665808552433,945128000
2020-09-04,12.584087371826172,13.13490576450055,11.669129929640906,12.744845815895383,1463684000
2020-09-08,11.876745223999023,12.511806722915468,11.668630741928217,11.698788278849976,795728000
2020-09-09,12.67630672454834,12.77026963550386,12.194526702146424,12.362264778799862,736200000
2020-09-10,12.274279594421387,13.025486301641582,12.129969547825763,12.949717394700716,698684000
2020-09-11,12.127477645874023,12.613992336847094,11.859545394890223,12.4475007829915,636928000
2020-09-14,12.833074569702148,13.274477094290067,12.59280879798839,13.041189988553288,1201744000
2020-09-15,12.95146369934082,13.25827684989455,12.788710560620874,13.239583723008389,727556000
2020-09-16,12.476411819458008,13.052901848739102,12.47566451281434,12.917814288248492,556384000
2020-09-17,12.425568580627441,12.551434617327256,11.998123401250991,12.095326517421816,792512000
2020-09-18,12.152154922485352,12.594055700378437,11.952265560305177,12.555423930991667,698460000
2020-09-21,12.479156494140625,12.484390494072683,11.868271214150367,11.888709009343742,721044000
2020-09-22,12.599287033081055,12.609505928765865,12.118505485312498,12.536728147868072,646452000
2020-09-23,12.086853981018066,12.688268634970772,12.042490007083687,12.5372289894592,647012000
2020-09-24,12.310420989990234,12.531247296074222,11.977437815005485,12.035510969124187,731240000
2020-09-25,12.834568977355957,12.84428966870731,12.208480963044359,12.409616747021122,588016000
2020-09-28,12.995332717895508,13.012032080229208,12.711200160547982,13.000566718672497,573808000
2020-09-29,13.185502052307129,13.401841696754529,12.893892629525418,12.898129270199659,621460000
2020-09-30,13.489323616027832,13.581043643950114,13.110230837485497,13.117458606533225,689184000
2020-10-01,13.573064804077148,13.720863237826437,13.419782318338061,13.71612839404884,525004000
2020-10-02,13.022500038146973,13.47835821037702,13.011283778935487,13.184755012462071,552496000
2020-10-05,13.600982666015625,13.60272733275789,13.182509848608964,13.195719875702725,479820000
2020-10-06,13.694696426391602,14.098962806423158,13.623414192443873,13.78791202108173,784420000
2020-10-07,13.921504020690918,14.076282106160074,13.821309759284272,13.95714561296807,418084000
2020-10-08,13.796634674072266,14.041637213589913,13.716130905848528,14.032165622756523,378900000
2020-10-09,13.720866203308105,13.782179591164098,13.619177329645565,13.72510379432774,346892000
2020-10-12,14.182703971862793,14.303336005649518,13.870158635377013,13.946923956456635,434744000
2020-10-13,14.20488452911377,14.304829655095594,13.976083209885516,14.252987874851254,344604000
2020-10-14,14.052355766296387,14.299102047163188,13.917517264926445,14.247011144518595,276100000
2020-10-15,13.927485466003418,13.96312610542931,13.725850492780184,13.768719851769514,267224000
2020-10-16,13.769463539123535,14.078520455460989,13.750521313422382,13.994028221792146,242392000
2020-10-19,13.456672668457031,13.940943635695207,13.365949052902085,13.860688970694914,298068000
2020-10-20,13.603972434997559,13.757753145997645,13.4658937231082,13.54216084758087,229212000
2020-10-21,13.483590126037598,13.74952866518979,13.436484126487011,13.583535280397424,219596000
2020-10-22,13.32033920288086,13.570325697308954,13.191482018066099,13.48134769525117,290480000
2020-10-23,13.54888916015625,13.551880288502582,13.250799356069994,13.409065794613781,233484000
2020-10-26,13.10125732421875,13.651079281884025,12.998820194853183,13.386138098565883,336896000
2020-10-27,13.355978012084961,13.401090234792415,13.151351943898296,13.265503513673679,250520000
2020-10-28,12.588571548461914,13.21964548429558,12.57062667854132,13.15783389781271,376520000
2020-10-29,12.984363555908203,13.152599800168861,12.711197266914722,12.799427953115362,320080000
2020-10-30,12.495856285095215,12.897130577842384,12.26256820050711,12.810894602506558,416820000
2020-11-02,12.542465209960938,12.797685727065359,12.357280469603012,12.619230551853802,299652000
2020-11-03,12.979877471923828,13.065117033567683,12.564395814857201,12.66982406903723,272900000
2020-11-04,13.752267837524414,13.785417450058755,13.29640979888137,13.348500688904073,410228000
2020-11-05,14.116907119750977,14.295362275225596,13.94842175974404,14.11940004400391,319028000
2020-11-06,14.517683982849121,14.544352187106675,13.852714035338233,14.066809828518743,383348000
2020-11-09,13.58926773071289,14.6467895958849,13.569329090397103,14.508212670449465,582976000
2020-11-10,12.731138229370117,13.565091772254549,12.589819274547791,13.565091772254549,644068000
2020-11-11,13.377164840698242,13.39411330187676,12.908844041066159,13.014023190503698,404744000
2020-11-12,13.415797233581543,13.72410597697715,13.27547564395454,13.437979695502902,365812000
2020-11-13,13.2565336227417,13.627152166884994,13.019507106004282,13.585778371152378,346312000
2020-11-16,13.474119186401367,13.607960310940665,13.115962425029508,13.132411731318832,413776000
2020-11-17,13.381402969360352,13.554873236552991,13.263263834024546,13.51125656747037,312028000
2020-11-18,13.3878812789917,13.564342646765963,13.144873482628464,13.424270172885084,510924000
2020-11-19,13.399347305297852,13.44645330267934,13.06013278246462,13.172539700466864,565936000
2020-11-20,13.047921180725098,13.453433066281757,13.025239562697207,13.413056629628905,341088000
2020-11-23,13.100010871887207,13.341772215729872,12.975889493731826,13.131165767553133,361356000
2020-11-24,12.918314933776855,13.12194270686261,12.845786248557692,13.102502273394565,346500000
2020-11-25,13.194475173950195,13.229119411136358,12.980379340649328,12.992841111789321,259916000
2020-11-27,13.220890045166016,13.36669566818434,13.130416493764512,13.33429431298339,167276000
2020-11-30,13.36071491241455,13.371682067384777,12.932771486384768,13.224630916672167,286952000
2020-12-01,13.349247932434082,13.487575723442367,13.18798942685065,13.45118683386054,296948000
2020-12-02,13.503279685974121,13.631886804695778,13.193973604108402,13.30986985261737,283360000
2020-12-03,13.359177589416504,13.62245185728228,13.292362319011328,13.550150913752486,199520000
2020-12-04,13.52098274230957,13.522727924460401,13.351948298497124,13.411533667496512,202244000
2020-12-07,13.569347381591797,13.693505430627976,13.462891279477136,13.563862659736298,223244000
2020-12-08,13.313304901123047,13.561370889474263,13.244992671415567,13.547658608359344,271920000
2020-12-09,12.8952054977417,13.377126792285601,12.832877299434081,13.263939141754832,401300000
2020-12-10,12.936593055725098,13.032828201028439,12.81418017813656,12.833627308736657,207764000
2020-12-11,12.977481842041016,12.984213395359053,12.787754371778004,12.931607799331852,209264000
2020-12-14,13.272165298461914,13.35194530778793,13.041551179283497,13.052022269843059,270156000
2020-12-15,13.323774337768555,13.426989246049008,13.150502026365718,13.402805875203455,193016000
2020-12-16,13.206098556518555,13.400313049100214,13.176180337490917,13.385603115420373,223116000
2020-12-17,13.304576873779297,13.342721698544022,13.142274011132221,13.330006122920596,231384000
2020-12-18,13.235520362854004,13.368154215503681,13.034574274666387,13.342225657316472,342064000
2020-12-21,13.295601844787598,13.333248320749014,12.931854563865725,13.038809967226198,302332000
2020-12-22,13.241750717163086,13.300588554199457,13.018117291464907,13.282638382275874,185580000
2020-12-23,12.973489761352539,13.238509197227785,12.969251869856985,13.219561371315317,179144000
2020-12-24,12.95803165435791,13.096400326484508,12.903183488228189,13.001412025804129,97884000
2020-12-28,12.864540100097656,13.026593800525333,12.72816672890075,13.026593800525333,212564000
2020-12-29,12.907670974731445,13.036566214087761,12.80694877343674,12.889471627725841,170372000
2020-12-30,13.109614372253418,13.177427290787712,12.86129923874275,12.954541407319397,225396000
2020-12-31,13.019115447998047,13.114851287037245,12.879499929815664,13.100391478599667,192424000
2021-01-04,13.0774564743042,13.614975513248066,12.926871483193041,13.068232210377795,560640000
2021-01-05,13.367904663085938,13.406547847863411,13.051028075172898,13.063742702493485,322760000
2021-01-06,12.579825401306152,13.20859212779039,12.551404137533451,13.186153937581938,580424000
2021-01-07,13.307319641113281,13.340977401109173,12.851077719708668,12.93185444159313,461480000
2021-01-08,13.240255355834961,13.384108767241065,13.006150826604271,13.325770230121712,292528000
2021-01-11,13.584057807922363,13.922625030648138,13.325769911241851,13.381864913182376,518344000
2021-01-12,13.447683334350586,13.716692447420863,13.308317946514132,13.714697138465636,291476000
2021-01-13,13.494551658630371,13.587545593198934,13.348205568800742,13.452916472830182,210028000
2021-01-14,13.16396427154541,13.562366002658122,13.144268918770294,13.537684279966546,283120000
2021-01-15,12.824152946472168,13.288622477957393,12.813183501792167,13.191639804834592,277780000
2021-01-19,12.989448547363281,13.058009006870307,12.808696170001857,12.98047250917677,226188000
2021-01-20,13.329009056091309,13.393580782598956,13.020858454342386,13.075706617527048,258572000
2021-01-21,13.829381942749023,13.960769900780255,13.21657100711801,13.38161577620076,337780000
2021-01-22,13.6748046875,13.803699911115833,13.589789134118487,13.70222924363327,246820000
2021-01-25,13.61571979522705,13.79048812266603,13.200115399995862,13.743866560222088,251112000
2021-01-26,13.398320198059082,13.607243696761891,13.350700978936148,13.543170311270954,163980000
2021-01-27,12.882243156433105,13.196376893038126,12.75858344917115,13.193634056363793,371272000
2021-01-28,13.015127182006836,13.303084159813244,12.924876055382564,12.960528179642427,228316000
2021-01-29,12.954045295715332,13.298097268819046,12.876010448081596,13.03906087218396,271552000
2021-02-01,13.200614929199219,13.234271739579091,12.867283258352058,13.017369864440333,217204000
2021-02-02,13.519485473632812,13.534692808775095,13.2489803634068,13.361919791975675,220440000
2021-02-03,13.493309020996094,13.893455987895509,13.479347563771617,13.598518301922557,245408000
2021-02-04,13.626691818237305,13.635916081066993,13.301089320828089,13.493807843048884,201340000
2021-02-05,13.553641319274902,13.699490037131103,13.50851576115915,13.68727376259905,169152000
2021-02-08,14.399060249328613,14.433963887267076,13.689515891627082,13.689515891627082,434624000
2021-02-09,14.224044799804688,14.543164907992347,14.183406307616304,14.301331166039105,287560000
2021-02-10,14.723664283752441,14.864027306919034,14.302076862608281,14.423492061708066,485352000
2021-02-11,15.208828926086426,15.230270413578813,14.88397493596725,14.939073234320938,450828000
2021-02-12,14.920123100280762,15.249215882257298,14.734384400935465,15.008629019951075,374756000
2021-02-16,15.28811264038086,15.3302471423686,14.90890782880932,15.022843980720733,321960000
2021-02-17,14.86502456665039,15.181651895081654,14.739370528750735,15.129295491176038,274756000
2021-02-18,14.788240432739258,14.832368339943429,14.53493793318427,14.688514919395974,233868000
2021-02-19,14.885472297668457,15.135283481944793,14.80594144322892,14.983202501942431,271724000
2021-02-22,14.316290855407715,15.091653916167415,14.28562510312609,14.73413883525478,325884000
2021-02-23,14.10312557220459,14.199609876992758,13.352693569934281,14.036558534796624,391780000
2021-02-24,14.459145545959473,14.466874752951664,13.718187832909049,14.083930445946981,448320000
2021-02-25,13.270920753479004,14.335237389749665,13.179922110478243,14.006892084424166,824436000
2021-02-26,13.676800727844238,13.8164152740976,13.324272096448965,13.714695425361032,500932000
2021-03-01,13.803702354431152,13.886723564961258,13.5159955420236,13.83686081326145,353184000
2021-03-02,13.369400024414062,13.882236299326422,13.359178107453289,13.861792465404875,264116000
2021-03-03,12.769554138183594,13.414525920021216,12.763570112957732,13.389345841845765,377592000
2021-03-04,12.336246490478516,12.939334789321144,12.05053404254079,12.765563165461836,573344000
2021-03-05,12.42724609375,12.515502848468161,11.647145933179123,12.515502848468161,542840000
2021-03-08,11.561383247375488,12.43696914640558,11.534706213600625,12.415777785743494,543112000
2021-03-09,12.490143775939941,12.586411173731333,12.03025186800738,12.101081238362973,521824000
2021-03-10,12.438268661499023,12.948787357967568,12.427544694009546,12.809623139684142,384376000
2021-03-11,12.962255477905273,13.014879220865792,12.703878446520958,12.918860131645657,299916000
2021-03-12,12.825088500976562,12.857759885043306,12.559728286792936,12.61783770315858,243964000
2021-03-15,13.159531593322754,13.174994392196952,12.736551311019616,12.833816720833342,221988000
2021-03-16,13.259288787841797,13.48000632983166,13.08520794334519,13.324381325699633,272128000
2021-03-17,13.30916976928711,13.420899964632993,12.958265221766766,13.008394442841102,243864000
2021-03-18,12.691908836364746,13.15229933575772,12.68642222084311,13.104913891109524,293896000
2021-03-19,12.814863204956055,12.890431419823496,12.5821743721186,12.719343573319318,299208000
2021-03-22,13.154541015625,13.362290286581189,12.875713116208301,12.881699205676698,297804000
2021-03-23,13.039320945739746,13.312412052854992,12.989939506760008,13.222379048396682,222048000
2021-03-24,12.612601280212402,13.127610636360009,12.606366878314043,13.11962949832776,245840000
2021-03-25,12.505107879638672,12.684176838550286,12.24249148281004,12.469444406077091,295144000
2021-03-26,12.808377265930176,12.82533658682851,12.343747433976715,12.524311970717228,363968000
2021-03-29,12.917115211486816,13.031090675273532,12.669462131329421,12.78942273403669,273520000
2021-03-30,12.840797424316406,12.944048905153211,12.674448450555575,12.811119092966855,200204000
2021-03-31,13.316153526306152,13.43810917129634,12.9512826873844,12.98420332881414,314776000
2021-04-01,13.778539657592773,13.836649068616161,13.47876135089738,13.53961549662177,308276000
2021-04-05,13.95386791229248,13.980303943139157,13.699979457265435,13.834156560746564,255672000
2021-04-06,13.828169822692871,14.020456332659267,13.740382073163454,13.966087750801348,191744000
2021-04-07,14.109491348266602,14.209250320839418,13.678529960940079,13.847372523873123,251284000
2021-04-08,14.282574653625488,14.436703160504113,14.21473737048933,14.218479152641445,244416000
2021-04-09,14.365375518798828,14.37335665612881,14.140917091200215,14.179822876153391,195172000
2021-04-12,15.1724271774292,15.315582436151844,14.105249728732677,14.255388124398815,869324000
2021-04-13,15.64179801940918,15.66224890949764,15.089379482054582,15.194875288215687,676212000
2021-04-14,15.240263938903809,15.682697023950533,15.190882506908595,15.587426679695284,385500000
